電力供給,外気温度,電力需要,太陽電池アレイの発電量1
1,27.7,2.604412926,0.70256751
1,26,2.457074001,0.075924182
1,24.6,2.505103687,0
1,23.3,1.744670977,0
1,22.2,2.39094619,0
1,21.3,2.486967503,0
1,21.1,2.176964335,0
1,20.6,0.917562493,0
1,20,0.375191573,0
1,19.4,0.396338239,0
1,18.8,0.396338239,0
1,18.5,0.375191573,0.103685124
1,18.6,0.396338239,0.555924883
1,20,1.323563201,1.999068388
1,21.1,1.883231207,3.917189612
1,22.7,1.308584421,5.202558556
1,23.6,2.151351654,6.186133579
1,25.3,0.664889359,6.710196395
1,26.7,1.068280054,6.86677066
1,27.7,1.878195921,6.657554823
1,28.3,0.692052031,6.076030928
1,29.8,0.529096652,5.083065114
1,29.1,1.410074363,3.607220101
1,28.5,1.113412352,2.218069091
1,27.9,2.337115287,0.624661274
1,27,2.520847829,0.100215919
1,26.2,2.484215523,0
1,25.6,1.849892706,0
1,24.3,2.491082875,0
1,23.9,2.570695038,0
1,22.8,2.174438903,0
1,21.9,0.917628158,0
1,21.6,0.375257237,0
1,21.5,0.396403904,0
1,21.3,0.396403904,0
1,21,0.375257237,0.076934333
1,21.4,0.396403904,0.386684312
1,21.8,1.276436996,0.736833814
1,22.6,1.863622135,1.04198671
1,23.3,1.164358814,1.321227326
1,24,2.152009245,2.43639099
1,24.8,0.664955024,3.297054302
1,24.6,0.773187352,2.014101998
1,24.4,1.643698974,2.29795394
1,23,0.692117696,1.48396925
1,22.5,0.529162317,1.298105863
1,22.5,0.621705233,1.011158462
1,23,0.75020617,0.728622755
1,23,1.708943874,0.377798441
1,23.2,2.196064142,0.075158916
1,23.3,2.136691062,0
1,23.1,1.603316494,0
1,23.1,2.281217216,0
1,23.1,2.215076836,0
1,23.2,1.938633086,0
1,23.2,0.917553497,0
1,23.2,0.375182577,0
1,23,0.396329244,0
1,23,0.396329244,0
1,22.8,0.375182577,0.076352731
1,23,0.396329244,0.255883749
1,23.2,1.274586558,0.412824219
1,23.2,1.803581292,0.631470146
1,23.4,1.150223416,0.806221925
1,24,2.151342659,0.930115344
1,24,0.664880363,1.02916024
1,24.5,0.628920469,1.053875485
1,25.4,1.691581333,1.004426604
1,26.1,0.692043036,0.930115344
1,25.9,0.529087657,0.806221925
1,25.7,1.007637414,0.806221925
1,25.5,0.905347742,0.577810069
1,25.4,2.171389497,0.256960855
1,25,2.426425458,0.076475173
1,24.7,2.340402135,0
1,24.5,1.754445664,0
1,24.1,2.45267032,0
1,23.9,2.255052753,0
1,23.7,1.9379665,0
1,23.5,0.917463995,0
1,23.4,0.375093075,0
1,23.4,0.396239742,0
1,23.2,0.396239742,0
1,22.7,0.375093075,0.076658837
1,23,0.396239742,0.387076805
1,23.2,1.332426669,0.546935311
1,23.9,1.905851633,0.632235412
1,24.6,1.440403295,1.053446937
1,26.6,2.151845082,1.46580265
1,28.4,0.664790861,1.612111733
1,29.5,2.021294926,1.611280959
1,31.1,2.396023033,1.606095837
1,29.7,0.691953534,2.035065011
1,29.2,0.528998155,2.04465932
1,29.4,2.070019271,1.010068066
1,30.1,1.351648357,0.574076866
1,27.3,2.872337976,0.254832021
1,26.5,2.550603784,0.076016014
1,25.8,2.690313185,0
1,24.6,1.811689561,0
1,24,2.475741071,0
1,23.7,2.622455505,0
1,23.4,2.175373745,0
1,23.2,0.90752923,0
1,23,0.375222606,0
1,22.4,0.396369273,0
1,22.7,0.396369273,0
1,22.4,0.375222606,0.075709907
1,22.8,0.396369273,0.38245066
1,23.1,0.396369273,0.839170872
1,23.6,1.136532213,1.283269351
1,23.9,2.605185728,1.728949782
1,23.3,3.032863386,2.078838814
1,23.7,2.834417493,2.333266418
1,23.5,2.477964197,2.433690148
1,23.1,2.200799678,1.73436362
1,23.7,0.887635814,1.013681464
1,24.2,0.396369273,0.869054577
1,23.9,1.003590552,0.673744092
1,24.2,2.609427407,0.439579017
1,24,2.846496674,0.226343537
1,23.9,2.550139292,0.050083522
1,23.7,1.797020201,0
1,23.5,2.166509657,0
1,23.6,2.664706568,0
1,23.7,2.037303638,0
1,23.5,1.419140066,0
1,23.1,0.671998871,0
1,22.8,0.375132204,0
1,22.4,0.396278871,0
1,22.1,0.396278871,0
1,22.3,0.375132204,0.075771129
1,22.1,0.396278871,0.489750579
1,23.3,0.396278871,1.026897832
1,25.1,1.416828951,1.914823258
1,26.1,3.07884333,3.150520629
1,28.1,3.673337945,4.083232129
1,27.4,3.465240624,2.83082619
1,29.7,3.339350357,6.277647974
1,29.3,2.812496664,5.676426232
1,29.7,0.887545413,6.278397368
1,29.3,0.396278871,3.155100518
1,29.4,2.464602431,1.594077031
1,28.4,3.162093484,1.054396298
1,25.8,3.183830977,0.486046254
1,23.7,2.644517196,0.075587465
1,23.7,2.033403828,0
1,23.1,2.30520709,0
1,22.1,2.728262523,0
1,21.9,2.277523126,0
1,21.9,1.41964159,0
1,22,0.917528086,0
1,21.8,0.375157166,0
1,22.1,0.396303833,0
1,22,0.396303833,0
1,21.7,0.375157166,0.076658837
1,21.8,0.396303833,0.413270147
1,22.7,1.276336924,0.885734673
1,23.5,1.868694773,2.233398364
1,24.7,1.404296249,2.562889198
1,25.6,2.151909173,3.053608422
1,26.3,0.664854952,3.35784239
1,26.4,1.034286388,2.554077858
1,26.8,1.818506703,2.471239567
1,27.2,0.692017625,2.198512768
1,28,0.529062246,1.810616841
1,28.4,1.25378213,1.353767905
1,28,1.034469771,0.868885228
1,27.3,2.244092762,0.406678528
1,25.7,2.4032747,0.075771129
1,25,2.367900384,0
1,24.6,1.753374445,0
1,24.1,2.441606762,0
1,23.3,2.50187713,0
1,22.7,1.938533014,0
1,22.2,0.917640976,0
1,22,0.375270056,0
1,21.9,0.396416722,0
1,21.8,0.396416722,0
1,21.6,0.375270056,0.077148607
1,21.7,0.396416722,0.388008672
1,21.8,1.274674036,0.831920424
1,22.1,1.80366877,1.31137486
1,21.8,1.146394543,1.741220102
1,22.4,2.151430137,2.09315692
1,22.8,0.664967842,2.375208406
1,22.8,0.50101834,2.427046312
1,22.8,1.481952614,2.377541411
1,22.8,0.692130514,1.585394125
1,22.9,0.529175135,0.874411437
1,23.2,0.517139481,0.680241658
1,23.7,0.705867252,0.444368751
1,23.6,1.633040266,0.22917485
1,23.5,2.17154737,0.025448895
1,23.4,2.066270264,0
1,23,1.344407751,0
1,22.6,2.263320523,0
1,22.5,2.182054861,0
1,22.6,1.938053978,0
1,22.3,0.917578909,0
1,22.1,0.375207989,0
1,22.1,0.396354655,0
1,22.2,0.396354655,0
1,22.2,0.375207989,0.076291509
1,22.6,0.396354655,0.438249251
1,23.4,1.276387747,0.913397264
1,23.6,1.858840139,1.429020791
1,24.5,1.201291517,1.937863463
1,24.9,2.151959996,3.163271841
1,25.5,0.664905775,3.876976934
1,26,1.141106322,4.432781157
1,26.2,1.773147618,4.306982401
1,24.9,0.692068447,3.904678284
1,24.5,0.529113069,2.297033164
1,24.2,0.83390511,1.459107107
1,24.1,0.830830284,0.766749757
1,24,1.996368179,0.33044802
1,24,2.344697583,0.075801739
1,23.9,2.258265768,0
1,23.5,1.661292193,0
1,23.4,2.356857333,0
1,22.8,2.209096072,0
1,22.2,1.938583837,0
1,21.9,0.917508746,0
1,21,0.375137826,0
1,20.5,0.396284493,0
1,20.1,0.396284493,0
1,19.6,0.375137826,0.101685229
1,20.6,0.396284493,0.579181012
1,21.4,1.329861864,1.338401723
1,23.5,1.983564574,2.062792533
1,24.3,1.406876403,3.916333979
1,25.8,2.151889833,6.511039639
1,27.3,0.664835612,7.137981892
1,27.8,1.356333032,7.309004278
1,28.4,1.983087916,7.082467387
1,28.6,0.691998285,6.451518503
1,29.6,0.529042906,5.431549415
1,29.3,1.442770864,4.003961792
1,29.5,1.153302842,2.343371888
1,28.9,2.413781447,0.74297506
1,27.8,2.530308575,0.100256733
1,26.4,2.482358399,0
1,25.5,1.830789865,0
1,25.1,2.528387324,0
1,23.9,2.603743933,0
1,23.5,2.177217473,0
1,23,1.153181258,0
1,22.7,0.375137826,0
1,22.1,0.396284493,0
1,21.6,0.396284493,0
1,21.3,0.375137826,0.076567005
1,21.5,0.396284493,0.440060115
1,22.6,1.334123496,1.013754403
1,23.9,1.902390264,3.112541631
1,24.9,1.330755435,3.381802483
1,25.6,2.151889833,4.049395718
1,26.8,0.664835612,6.819818454
1,26.3,1.041853572,6.196367073
1,26.2,1.807908819,2.749245371
1,26.5,0.691998285,2.487608599
1,26.9,0.529042906,2.062361671
1,27.1,1.174339187,1.563614991
1,27,1.003722924,0.990137022
1,26.9,2.348777479,0.459171438
1,26.9,2.564677545,0.075220137
1,26.5,2.517459293,0
1,26.5,1.877297141,0
1,26.2,2.584164582,0
1,25.8,2.662096032,0
1,25.5,2.173306189,0
1,25.2,0.90506824,0
1,26.2,0.606937026,0
1,26.8,0.627476214,0
1,26.5,0.842620014,0
1,26.1,0.82205715,0.074914031
1,26,1.061322439,0.664229597
1,26.4,1.114512329,2.285771388
1,27.3,2.097760884,3.964637536
1,27.9,3.342240113,5.3703521
1,28.3,3.681122558,6.078195703
1,27.4,3.37231125,6.023914118
1,27.9,2.96861807,5.113411608
1,28.3,2.654804732,3.960416553
1,29.2,0.887460183,4.571730149
1,28.4,0.396193641,5.409107196
1,28.4,2.217588282,3.123210093
1,27.7,3.064420884,2.259281624
1,27.3,3.186261482,0.71132821
1,26.3,2.735928772,0.125734097
1,25.9,2.148358103,0
1,25.4,2.37242918,0
1,24.7,2.804332195,0
1,23.9,2.312561912,0
1,23.2,1.654809367,0
1,23.4,0.906919709,0
1,22.2,0.37513018,0
1,21.9,0.396276847,0
1,21.7,0.396276847,0
1,21.9,0.37513018,0.05128754
1,22.1,0.396276847,0.387085316
1,22.6,0.742347568,0.863588878
1,23.1,1.430509725,1.363784791
1,23.7,2.900201481,1.83724005
1,23.8,1.602119767,2.638199116
1,24.6,1.281383269,2.443020244
1,25.3,1.065342622,2.523748947
1,26.4,0.828822312,3.760340481
1,28,0.37513018,2.560120571
1,27.4,0.396276847,2.548560312
1,28.1,1.865281079,1.344310186
1,29.8,1.648191445,0.869260304
1,29,1.496099335,0.407323575
1,28.4,0.904409562,0.075220137
1,27.5,1.556201234,0
1,27,2.556563784,0
1,25.8,2.702641178,0
1,25.3,1.732005063,0
1,24.7,1.941027728,0
1,24,1.152086224,0
1,23.6,0.374991204,0
1,23.4,0.396137871,0
1,23,0.396137871,0
1,22.8,0.374991204,0.076199678
1,23.2,0.396137871,0.546917263
1,24.3,1.358860008,1.54107997
1,25.1,2.135506546,3.933563218
1,26.5,1.528806377,5.356674332
1,28.7,2.151743212,6.338591162
1,30.6,0.664688991,6.882820796
1,32.6,2.795282175,7.059440567
1,33.4,2.601531823,6.437771448
1,32.4,0.691851663,4.623755578
1,31.3,0.528896284,3.371901106
1,31.6,2.741129085,2.125050801
1,31.8,1.570043019,1.867887891
1,31.4,3.501344228,0.65441729
1,30.4,2.872953024,0.098787423
1,28.8,3.09602655,0
1,28,2.115759229,0
1,27,2.773201167,0
1,26.3,3.095291233,0
1,25.3,2.442501483,0
1,24.7,1.609096966,0
1,24.4,0.828822072,0
1,24.4,0.848310294,0
1,24.1,0.630066553,0
1,23.8,0.374945779,0.075403801
1,23.9,0.480729449,0.458425458
1,25.2,1.696533743,1.892980086
1,27,2.317170292,3.420222392
1,29.2,1.821058119,4.32768303
1,30.9,2.15110586,4.728319764
1,31.4,0.664643565,4.835033761
1,31.4,3.507142144,4.179889278
1,32.2,2.64229923,3.65373098
1,32.9,0.691806237,3.714921636
1,32.8,0.528850858,2.883786701
1,31.8,3.565556965,1.902632727
1,32,1.719239165,1.256145923
1,31.4,4.131285379,0.509653787
1,30.9,3.197921076,0.074914031
1,29.9,3.521010819,0
1,28.7,2.283817724,0
1,28.2,2.948202793,0
1,27.7,3.387773641,0
1,26.8,2.713529346,0
1,26.3,1.686913991,0
1,25.6,1.094071988,0
1,25.3,1.085285478,0
1,24.8,1.067397172,0
1,25.1,0.826156283,0.05065492
1,25.2,1.294108028,0.383160049
1,25.7,1.563377488,0.851091335
1,26,2.110565328,1.317131796
1,26.9,1.531317603,1.796023909
1,28.6,2.151705882,2.179819266
1,30.4,0.66465166,2.425438513
1,30.5,2.622081858,5.165989768
1,31.7,2.478630108,2.41176998
1,32.6,0.691814333,2.180747401
1,32.9,0.528858954,2.099808833
1,32.7,3.5590814,1.339779974
1,32.2,1.644838727,1.042670946
1,30.2,3.933276792,0.400345419
1,29.5,3.024870581,0.074148765
1,28.7,3.332386015,0
1,28.3,2.223540424,0
1,27.8,2.901350082,0
1,27.8,3.438422589,0
1,27.3,2.724344945,0
1,25.9,1.670674941,0
1,23.9,1.060431859,0
1,23.4,0.851282043,0
1,23.7,0.630988255,0
1,23.6,0.375023362,0.05016515
1,23.9,0.463697987,0.4054651
1,24.2,1.570373927,1.737508838
1,25.9,2.184839611,2.651366424
1,27.8,1.677082235,3.83565592
1,28.7,2.151183444,2.735118505
1,30.3,0.664721148,2.620645073
1,30.2,2.786651876,2.723117023
1,30.9,2.510637873,2.625317881
1,30.3,0.691883821,3.12036054
1,29.4,0.528928442,1.945337906
1,30.4,2.77983496,1.988081431
1,29.6,1.425829665,0.927307137
1,29.4,3.274005954,0.433920795
1,28.6,2.706918205,0.075373191
1,27.7,2.943020915,0
1,26.8,1.987577778,0
1,26.1,2.647348429,0
1,25.4,2.754889403,0
1,25.1,2.426387852,0
1,24.8,1.60056229,0
1,24.6,0.827763105,0
1,24.2,0.848746784,0
1,23.8,0.630446179,0
1,23.5,0.375052822,0.076230288
1,23.5,0.454943463,0.519962279
1,23.9,1.447474379,1.397955166
1,24.7,2.044551039,3.82068828
1,25.8,1.469809066,3.991490818
1,27.3,2.151804829,4.836434968
1,27,0.664750608,5.977597509
1,28.7,2.084387063,6.889836503
1,29,2.242335369,7.046463084
1,28.8,0.69191328,6.414362138
1,29.5,0.528957901,5.389579714
1,30.7,2.357499674,4.012256903
1,30.2,1.396635308,1.710787292
1,29.4,3.039857822,0.570834756
1,28.5,2.68328708,0.074944642
1,27.5,2.831686818,0
1,26.7,1.976501046,0
1,26.1,2.663374636,0
1,25.2,2.76383088,0
1,24.7,2.431302642,0
1,24.1,0.913101577,0
1,23.5,0.610853951,0
1,23.1,0.631491371,0
1,22.8,0.396260206,0
1,22.9,0.375113539,0.050675327
1,23,0.396260206,0.356877564
1,24,0.396260206,0.772637685
1,25.1,1.554611461,1.26355447
1,25.4,2.919961833,1.713832922
1,26.9,3.482087668,2.051552753
1,27.8,3.492688619,2.337060438
1,29.1,3.27414951,2.405161589
1,29.8,2.73106947,2.327548372
1,29.2,0.887526747,2.057339516
1,29.1,0.396260206,1.71103522
1,26.2,2.03094927,1.276969689
1,25.3,3.054998694,0.807764101
1,25.2,3.202460042,0.303344217
1,25.7,2.708295165,0.025224417
1,25.4,2.18138993,0
1,24.7,2.386996826,0
1,24.5,2.843241736,0
1,24.2,2.279925282,0
1,24.1,1.653457727,0
1,23.9,0.671957043,0
1,23.8,0.375090377,0
1,23.8,0.396237043,0
1,23.6,0.396237043,0
1,23.8,0.375090377,0.025336656
1,23.8,0.396237043,0.202771724
1,23.9,0.396237043,0.655899389
1,24.2,1.153249345,0.974385091
1,24.4,2.699948782,1.378014101
1,24.6,3.181695056,2.167686362
1,24.7,3.050903101,2.410838718
1,25.7,2.803509716,2.499044381
1,28.4,2.674834277,2.400415124
1,28.5,0.887503585,2.091541333
1,28.2,0.396237043,0.904738994
1,29.3,2.744156371,0.69361765
1,29.1,3.483124693,0.777611376
1,28.2,3.489045453,0.603932864
1,27.5,2.83995382,0.074914031
1,27.1,2.416865995,0
1,26.8,2.534098877,0
1,26.3,2.966486645,0
1,26,2.440423222,0
1,25.8,1.901963989,0
1,25.4,1.374676014,0
1,25.3,0.825502139,0
1,25.1,0.629330633,0
1,24.9,0.629036879,0
1,24.5,0.375016166,0.050410035
1,24.7,0.519498926,0.355874185
1,25.6,1.616935481,0.823653387
1,27.1,2.211675928,1.31483389
1,28.1,1.613560896,1.809991552
1,30,2.151768173,2.154228518
1,30,0.664713952,3.282418974
1,30.8,3.437853867,2.496159714
1,31,2.64162953,2.862483491
1,31.9,0.691876625,2.167817992
1,31.1,0.528921246,1.781014677
1,29.9,2.957865502,3.112035274
1,26.7,1.289382236,0.843552535
1,27.5,3.515578189,0.378114205
1,26.9,2.8811784,0.074822199
1,26.6,3.131205607,0
1,25.5,2.030025215,0
1,25.5,2.725278519,0
1,25.2,2.909169568,0
1,25.1,2.43031279,0
1,24.9,1.599446199,0
1,24.8,0.82854579,0
1,24.7,0.848095905,0
1,24.8,0.847161291,0
1,24.7,0.608391723,0.05016515
1,24.6,0.464912165,0.329846254
1,24.6,1.541934088,0.568104404
1,25.4,2.081738032,0.660058918
1,25.6,1.41877964,1.318355282
1,26.1,2.151250458,2.099686623
1,28.1,0.664788163,1.727007376
1,29.2,2.031874797,1.145042741
1,27.2,2.035853098,1.730578617
1,29.5,0.691950835,2.127034372
1,28.5,0.528995456,1.761678458
1,25.3,1.505188899,1.60926408
1,25.7,1.026110744,0.842245791
1,26.1,2.805427498,0.359401317
1,26,2.689828491,0.050573292
1,26.2,2.817741734,0
1,25.5,1.908164701,0
1,24.8,2.553133196,0
1,24.6,2.608946374,0
1,24.5,2.172729855,0
1,24.4,1.151270038,0
1,24.1,0.375089477,0
1,24.1,0.396236144,0
1,23.8,0.396236144,0
1,23.9,0.375089477,0.078334712
1,23.6,0.396236144,0.413203057
1,24,1.356476323,1.432263317
1,24.5,2.062651294,1.537944951
1,25.3,1.346707263,2.051753174
1,26.4,2.151841484,5.183883345
1,27.8,0.664787263,6.825772455
1,28.7,1.750941505,5.398723239
1,29.1,2.081874412,5.630530746
1,30.3,0.691949936,2.493826085
1,31.4,0.528994557,2.057025722
1,28.2,1.987596923,1.545795368
1,25.9,1.089045688,0.997780409
1,25.3,2.603158894,0.435190798
1,25.6,2.680031751,0.075158916
1,25.6,2.711951996,0
1,25.3,1.909764376,0
1,25.1,2.605001711,0
1,24.9,2.68315874,0
1,24.5,2.173918753,0
1,24.3,0.906006682,0
1,24.1,0.37492509,0
1,24,0.396071756,0
1,24.1,0.396071756,0
1,23.9,0.37492509,0.077676504
1,24.2,0.396071756,0.40869383
1,24.7,0.396071756,0.954117001
1,26.6,2.160756737,1.500310777
1,27.8,3.650852678,3.399552084
1,30.9,4.235023296,5.021375581
1,31.9,4.195818884,5.115030543
1,32.5,3.909001502,4.876529416
1,33.2,3.175599939,5.094847459
1,33.2,0.887338298,2.825284144
1,33.9,0.396071756,1.588786952
1,33.3,5.170802411,1.146656676
1,32.5,4.521951336,1.25558429
1,32.1,4.395476853,0.575271532
1,31.4,3.247753869,0.074760978
1,30.5,3.288271214,0
1,30.4,2.993076255,0
1,30.4,3.250205008,0
1,27.8,3.236090074,0
1,27.2,2.203862228,0
1,26.2,1.658150396,0
1,26.4,1.12226368,0
1,25.6,1.095792403,0
1,25.5,1.075510373,0
1,24.8,0.826682525,0.077739191
1,24.7,1.346092615,0.437353125
1,25.9,1.661151935,1.593640937
1,27.3,2.329803702,2.453491223
1,29.8,1.856667619,4.359032293
1,31.7,2.15165236,4.537753049
1,31.6,0.664598139,6.834332472
1,32.8,4.794862681,6.635408671
1,34.3,3.00908624,4.963089836
1,33.5,0.691760812,4.205822229
1,32,0.528805433,2.32960949
1,32.5,4.850448639,1.41759819
1,31.8,1.876617413,1.853174053
1,31.4,5.071312501,0.67282051
1,31.4,3.591246767,0.074914031
1,30.4,4.039648592,0
1,30,2.508514535,0
1,29.2,3.129884873,0
1,28.7,3.810276826,0
1,28.4,2.788803974,0
1,28.1,1.53967502,0
1,27.5,1.212078007,0
1,27.1,1.188327185,0
1,26.7,1.148239136,0
1,26.3,1.091061751,0.077331729
1,26.4,1.163254206,0.434734261
1,27,1.225811235,1.019284689
1,28.4,3.293229766,1.611865949
1,30.5,3.946442353,3.480018503
1,32.4,4.545399604,4.005306587
1,33.2,4.534212069,2.868443078
1,33,4.358537558,5.42830069
1,33.9,3.389856557,3.313346046
1,35.2,0.887257341,4.421220396
1,34.3,0.3959908,4.917105015
1,34.5,6.36714354,3.408674023
1,33,4.823891524,1.662312267
1,32.8,4.747797922,0.61375319
1,31.5,3.291839869,0.073261057
1,31.1,3.460919722,0
1,30.4,2.992550729,0
1,29.6,3.336681213,0
1,29.3,3.415815191,0
1,28.7,2.32495756,0
1,28.2,1.551840556,0
1,27.2,1.195426721,0
1,26.9,1.16773381,0
1,26.5,1.123957924,0
1,26.2,1.072646159,0.142322062
1,26,1.163333067,0.514645936
1,27.5,1.615994458,2.170261912
1,29,4.794077878,3.843500582
1,30.8,4.598429035,4.226518673
1,32.4,3.111638178,4.825118542
1,33.8,2.92643796,6.575847365
1,34.3,2.697122227,7.106957312
1,34.7,1.70563392,6.882118422
1,34.5,0.374826817,5.984820768
1,34.6,0.395973484,5.04094747
1,34.3,5.662847332,3.912385449
1,34,3.109372278,2.281459572
1,33.1,2.604286674,0.66128372
1,32.6,1.417713821,0.073261057
1,31.6,2.678725422,0
1,31,3.094395679,0
1,30.3,3.184076431,0
1,29.6,2.752284386,0
1,29.5,2.614869931,0
1,29.3,1.820443298,0
1,29.1,1.249042082,0
1,28.4,1.241352146,0
1,27.8,1.212139823,0
1,27.3,1.149832383,0.076548149
1,27.2,2.178572994,0.547841264
1,28.5,1.974589759,2.12670006
1,30.1,2.666582483,3.442556147
1,31.4,2.162547727,4.967387782
1,32.4,2.151556786,6.237031084
1,34.1,0.664502565,6.491433273
1,35,6.203695778,7.014878131
1,34.3,3.091697671,6.486324687
1,34.5,0.691665238,5.611729398
1,34.5,0.528709859,3.705021888
1,34.1,5.11550742,2.618929044
1,33.8,2.107801589,1.248512172
1,33.3,5.580904949,0.544362329
1,32.8,3.704260825,0.074118155
1,31.7,4.367834316,0
1,30.8,2.600715507,0
1,29.8,3.224659582,0
1,29.5,3.990808334,0
1,28.7,2.808417523,0
1,28.4,1.797757124,0
1,27.8,1.226328447,0
1,27.3,1.207792419,0
1,26.3,1.137294986,0
1,26.5,1.094140015,0.076861581
1,26.6,1.984661769,0.561715682
1,27.2,1.867482197,2.128150567
1,29.2,2.571027426,3.792294408
1,30.8,2.072753937,5.181744607
1,32.4,2.151005114,6.196037698
1,32.8,0.664542819,6.808451006
1,33.5,5.801000046,6.264287725
1,32.7,3.036205679,5.770435639
1,34.4,0.691705491,3.976741705
1,34.9,0.528750112,2.493583113
1,34.3,5.799520779,2.100466608
1,34.3,2.180059311,1.636885172
1,32.9,5.282416436,0.514734632
1,31.6,3.395107864,0.073995712
1,30.7,4.041455322,0
1,30.1,2.528924954,0
1,29.2,3.179095572,0
1,28.9,3.823290795,0
1,27.7,2.79033899,0
1,27.5,1.793171483,0
1,27.5,1.23106177,0
1,27.1,1.206220173,0
1,26.8,1.168768524,0
1,27,1.136524334,0.025010142
1,26.9,1.982324764,0.351602937
1,27.9,1.74457395,0.853560061
1,28.6,2.287638533,1.67549646
1,29.9,1.67494137,2.890660336
1,29.8,2.151722748,3.375687976
1,30.7,0.664668526,4.177830779
1,31,2.534575667,2.668762686
1,27.2,2.076528277,3.408020644
1,27.6,0.691831199,3.445456943
1,29.1,0.52887582,2.585657385
1,30.2,2.441297907,2.163846777
1,29.5,1.334420876,1.368486565
1,29.2,3.269278698,0.402609396
1,28.8,2.936539295,0.049308052
1,28.4,3.111323063,0
1,26.9,2.121461022,0
1,25.9,2.756070241,0
1,25.5,2.9456392,0
1,25.6,2.436215201,0
1,25.6,1.60889749,0
1,25.8,1.056227033,0
1,25.5,1.06653717,0
1,25.6,1.062709428,0
1,25.6,0.824550584,0.025367266
1,25.4,1.290785579,0.17798719
1,26.1,1.606163401,0.605146855
1,26.8,2.171222414,1.255961872
1,28.1,1.588790649,1.717549869
1,28.4,2.151210429,2.496952399
1,28.8,0.664748134,3.687641825
1,28.9,2.151367528,2.274122187
1,29.7,2.177301189,1.724945749
1,28.6,0.691910807,2.145509676
1,27.6,0.528955428,1.344012566
1,27.1,1.618276673,0.948733846
1,27.4,1.105223514,0.794558347
1,26.9,2.811248412,0.30446714
1,25.9,2.612607054,0.025091771
1,25.4,2.707615424,0
1,25.2,1.864875233,0
1,25.1,2.569350909,0
1,25.1,2.659777212,0
1,24.6,2.173551265,0
1,24.5,1.151462462,0
1,24.5,0.608495994,0
1,24.4,0.396157661,0
1,24.5,0.396157661,0
1,24.1,0.375010994,0.025173399
1,24.4,0.458384817,0.303999855
1,25,1.546913922,0.895266974
1,25.9,2.090053011,1.428544532
1,26.6,1.461320301,1.455373319
1,27.5,2.151763001,2.200691125
1,27.7,0.66470878,2.645236988
1,28.7,2.013448183,2.028526395
1,29.7,2.267260796,1.884568276
1,30.3,0.691871453,1.796916505
1,30.6,0.528916074,2.675505276
1,30.5,3.209364134,3.895276271
1,30.5,1.588078969,2.033499442
1,29.6,4.141580974,0.55679492
1,28.9,3.178619892,0.076830238
1,28,3.485171132,0
1,27.8,2.225669996,0
1,28.2,2.95517807,0
1,27.6,3.475556644,0
1,27.2,2.515902816,0
1,27.4,1.469950913,0
1,27.6,1.171395733,0
1,27.4,1.174303644,0
1,27.1,1.15217311,0
1,26.9,1.113279785,0.025285638
1,27,1.162332179,0.305322634
1,26.6,1.187710738,0.77102565
1,27.6,2.968008883,1.255183429
1,27.4,3.231668159,1.697896192
1,27.1,3.534919827,3.685039158
1,27.1,3.278262102,2.747387763
1,27.4,3.120837428,2.399010776
1,29.9,2.877686278,2.328871047
1,29.4,0.887388221,2.081797311
1,30.4,0.39612168,1.327812085
1,30.4,3.71325744,0.972000591
1,29.7,3.887209517,0.78892636
1,29.1,3.814584437,0.330343771
1,29,2.985109359,0.076391433
1,28.5,2.76743079,0
1,27.7,2.69867158,0
1,27.2,3.111288455,0
1,27.7,2.764262515,0
1,27.1,2.202520028,0
1,26.7,1.431495925,0
1,26.7,1.113883858,0
1,26.8,1.124441126,0
1,26.8,1.112518626,0
1,26.7,1.076712778,0.024979532
1,26.2,1.118269878,0.302933678
1,26.6,1.205084897,0.797119339
1,28.5,3.489519939,1.317582854
1,30,3.569256939,1.786320375
1,31.5,4.160067444,2.188114322
1,32,4.221243896,2.452586562
1,34.2,4.181721141,2.490223128
1,35,3.508621054,2.847317696
1,34.2,0.887276906,3.714780426
1,34.2,0.396010364,4.036793489
1,32.9,6.208760437,1.611951549
1,32.7,4.773700766,0.831447291
1,32.4,4.582839896,0.349593876
1,32,3.276102608,0.075357107
1,30.9,3.429656035,0
1,29.8,3.000763837,0
1,28.8,3.339886301,0
1,28.7,3.370021439,0
1,27.9,2.327732795,0
1,27.7,1.791453044,0
1,27.3,1.200239839,0
1,27.2,1.190995042,0
1,27,1.164070641,0
1,26.8,1.117574608,0.025101974
1,26.9,1.978548717,0.43636399
1,27.6,1.779322949,1.242607237
1,28.7,2.443692863,1.888073572
1,29.9,1.972441181,3.395359096
1,31,2.151615705,3.133963721
1,32.4,0.664561484,4.563041614
1,34.3,6.121182613,3.538769326
1,34.2,3.293509025,6.381773322
1,34.8,0.691724156,5.450576749
1,33.9,0.528768777,4.263769936
1,33.5,5.785023607,3.809129117
1,33,2.013751224,2.178039422
1,31.7,5.43373102,0.520447257
1,31.4,3.601404567,0.075513823
1,30.7,4.16988162,0
1,29.6,2.47857328,0
1,28.5,3.070733369,0
1,27.6,3.712187005,0
1,26.5,2.728893479,0
1,25.6,1.676209548,0
1,24.3,1.068343839,0
1,23.4,0.851797973,0
1,22.7,0.632085348,0
1,21.8,0.375021338,0
1,21.3,0.458089929,0.253443414
1,22,1.593701266,0.777214058
1,24.4,2.173475745,1.740393457
1,25.6,1.57221263,1.727446086
1,27.7,2.15118142,2.128860118
